phase;numero;dossierMulti;dossier;ordseq;rubrique;rubrique4Erudit;id;titre;datePub;dateModif;auteurs;keywords;directeur;statut;phase
;2014;;;34;113;113;1070;Controlling Words;2014-05-24 12:56:00;2014-08-24 13:08:58;#André Schiffrin;#Politique et société #Édition, presse et médias;Marcello Vitali-Rosati;;
;2014;;;35;113;113;1075;Les nouvelles frontières de la gauche. Entretien avec l'écrivain Norberto Bobbio;2014-06-27 15:37:00;2014-10-17 02:36:06;#Federico Coen #Noberto Bobbio;#Politique et société #Socialisme et Communisme;Marcello Vitali-Rosati;;
;2014;;;36;113;113;1106;A Father, What for?;2014-10-12 16:54:13;2014-10-12 16:54:05;#Gérard Wormser #Bernard Lahire #Christine Castelain-Meunier;#Arts et lettres #Politique et société #Théâtre #Kafka, Frantz #Conférences Consonances;Marcello Vitali-Rosati;;
;2014;;;37;113;113;1107;Le corps, aucune identité. Entretien avec Marina Abramovic;2014-10-17 03:10:27;2014-10-17 03:04:52;#Marina Abramovic;#focus #Arts et lettres #Identité;Marcello Vitali-Rosati;;
;2014;;;38;113;113;1117;Where will Europe end up?  An interview with Hubert Védrine;2014-11-20 05:44:39;2014-11-20 05:44:34;# Sens Public #Hubert Védrine;#Politique et société #Europe;Marcello Vitali-Rosati;;
;2014;;;39;60;60;1063;Retour de Kiev;2014-08-21 05:36:30;2014-08-24 15:03:20;#Emmanuel Ruben;#Politique et société #Europe #Mouvement social #Récit, voyage;Marcello Vitali-Rosati;;
;2014;;;40;76;76;1057;Disparaître;2014-02-10 11:09:29;2014-09-18 03:18:54;#Pascal Mora;#Arts et lettres #Roman #France;Marcello Vitali-Rosati;;
;2014;;;41;76;76;1058;Imaginer le passé entre les lignes d'Albert Camus;2014-02-10 11:47:17;2014-08-19 10:19:14;#Christophe Premat;#Arts et lettres #Histoire #Camus, Albert #Roman;Marcello Vitali-Rosati;;
;2014;;;42;76;76;1065;Notre Choukri ?;2014-03-21 05:59:00;2014-08-25 06:35:36;#Emmanuel Ruben;#Arts et lettres #Roman;Marcello Vitali-Rosati;;
;2014;;;43;76;76;1067;Réécrire l’Europe;2014-04-22 09:43:00;2014-08-25 07:06:28;#Emmanuel Ruben;;Marcello Vitali-Rosati;;
;2014;;;44;76;76;1096;¿Nuestro Choukri?;2014-09-18 02:46:56;2014-09-18 02:46:45;#Emmanuel Ruben;#focus #Arts et lettres #Politique et société #Roman;Marcello Vitali-Rosati;;
;2014;;;45;76;76;1098;Imagining the past between the lines of Albert Camus;2014-09-25 10:00:06;2014-11-15 08:36:16;#Christophe Premat;#Arts et lettres #Histoire #Camus, Albert #Roman;Marcello Vitali-Rosati;;
;2014;;;46;76;76;1100;"""Disparaître""";2014-09-29 14:41:08;2014-11-15 07:50:34;#Pascal Mora;#focus #Arts et lettres #Politique et société #Roman #France;Marcello Vitali-Rosati;;
;2014;;;47;76;76;1104;Âme et iPad de Maurizio Ferraris;2014-10-06 10:39:27;2014-10-06 10:14:06;#Peppe Cavallari;#Philosophie;Marcello Vitali-Rosati;;
;2014;;;48;76;76;1114;Women of intellectuals and intellectual women;2014-11-11 09:11:04;2014-11-19 07:07:09;#Ingrid Galster;#focus #Genres #Politique et société;Marcello Vitali-Rosati;;
;2014;;;49;76;76;1115;Révolution numérique, révolution culturelle ? de Rémy Rieffel;2014-11-12 10:12:32;2014-11-12 09:56:21;#Rémy Besson;#Monde numérique;Marcello Vitali-Rosati;;
ph1;2014;;;50;76;76;1123;S'amuser avec les images;2014-12-04 20:42:37;2014-12-02 17:54:55;#Rémy Besson;#focus #Arts et lettres #Cinéma #Video #Photographie #Video et son;Marcello Vitali-Rosati;;
ph1;2015;;941;1;109;109;941;Je e(s)t un Autre - Philosophie et Esthétiques du dédoublement;2015-03-18 10:22:05;2015-03-18 10:25:57;#Jean-Yves Heurtebise;#focus #Philosophie #Cinéma #Danse #Je e(s)t un Autre - Philosophie et Esthétiques du dédoublement #essais;Marcello Vitali-Rosati;;
ph1;2015;;941;2;58;58;949;Dead ringers de Cronenberg, ou la gémellité monstreuse;2015-03-18 10:21:27;2015-03-15 16:09:22;#Julien   Girval-Pallota;#Philosophie #Cinéma #Je e(s)t un Autre - Philosophie et Esthétiques du dédoublement;Marcello Vitali-Rosati;;
ph1;2015;;941;3;58;58;948;« Sur Sisters de Brian de Palma : Le double et le monstre »;2015-03-18 10:20:40;2015-03-18 10:05:22;#Edith  Girval;#Philosophie #Cinéma #Je e(s)t un Autre - Philosophie et Esthétiques du dédoublement #Dédoublement #Hitchcock;Marcello Vitali-Rosati;;
ph1;2015;;941;4;58;58;950;Clinique de l’Image : Schizophrénie et Paranoïa ;2015-03-18 10:21:07;2015-03-15 16:03:29;#Ariane Bilheran;#Arts et lettres #Philosophie #Cinéma #Je e(s)t un Autre - Philosophie et Esthétiques du dédoublement;Marcello Vitali-Rosati;;
ph1;2015;;941;5;58;58;951;Grandeur d’âme et désagrégation du moi;2015-03-18 10:20:28;2015-03-18 09:53:56;#Idriss Aberkane;#Cinéma #Je e(s)t un Autre - Philosophie et Esthétiques du dédoublement #Quentin Tarantino #Dédoublement;Marcello Vitali-Rosati;;
ph1;2015;;941;6;58;58;938;L'être aux aguets : une esthétique de la distraction ;2015-03-18 10:19:50;2015-03-18 10:09:49;#Ariane  Maugery;#Philosophie #Danse #Je e(s)t un Autre - Philosophie et Esthétiques du dédoublement;Marcello Vitali-Rosati;;
ph1;2015;;941;7;58;58;1148;Double face : Temps et Espace dans Persona d'Ingmar Bergman et Le Miroir d'Andreï Tarkovski;2015-03-18 10:20:02;2015-03-15 15:40:02;#Jean-Yves Heurtebise;#Philosophie #Cinéma #Je e(s)t un Autre - Philosophie et Esthétiques du dédoublement #Tarkovski #Double;Marcello Vitali-Rosati;;
ph1;2015;;1090;1;109;109;1090;Repenser le numérique au 21ème siècle;2015-02-23 19:31:13;2015-02-23 19:51:13;#Michael E. Sinatra #Stéfan Sinclair;#focus #Monde numérique #Arts et lettres #Histoire #Philosophie #Édition, presse et médias #Internet #Repenser le numérique au 21e siècle;Marcello Vitali-Rosati;;
ph1;2015;;1090;2;58;58;1145;L’Hypertexte et ses prédécesseurs : cartographier un jardin aux sentiers qui bifurquent;2015-02-23 08:00:17;2015-12-05 16:13:04;#Gaëlle Debeaux;#focus #Monde numérique #Arts et lettres #Repenser le numérique au 21e siècle;Marcello Vitali-Rosati;;
ph1;2015;;1090;3;58;58;1152;Le fantasme de la traduction automatique : esquisse d'un imaginaire frelaté;2015-04-14 12:19:48;2015-04-14 11:13:45;#Geneviève Has;#focus #Repenser le numérique au 21e siècle #Traduction automatique #Algorithmes;Marcello Vitali-Rosati;;
ph1;2015;;1090;4;58;58;1164;Dibutade 2.0 : la « femme-auteur » à l'ère du numérique;2015-09-24 20:25:19;2015-09-30 12:50:50;#Servanne Monjour;#focus #Monde numérique #Arts et lettres #Photographie #Érotisme #Créativité #Repenser le numérique au 21e siècle #Welby, Victoria;Marcello Vitali-Rosati;;
ph1;2015;;1133;1;109;109;1133;Langues & Normes;2015-03-02 06:21:43;2015-02-16 10:56:44;#François Viangalli;#focus #Arts et lettres #Histoire #Philosophie #Politique et société #Langues & Normes;Marcello Vitali-Rosati;;
ph1;2015;;1133;2;58;58;1134;La norme juridique et la langue: histoire d’une intimité renforcée;2015-03-02 06:27:56;2015-02-17 17:48:42;#François Viangalli;#Histoire #Philosophie #Politique et société #Langues & Normes;Marcello Vitali-Rosati;;
ph1;2015;;1133;3;58;58;1135;La notion de pluri-officalité dans les Constitutions nationales. Les exemples espagnol, italien, suisse et belge;2015-03-02 06:28:59;2015-02-17 17:36:53;#Jordane Arlettaz;#Politique et société #Europe #Langues & Normes;Marcello Vitali-Rosati;;
ph1;2015;;1133;4;58;58;1136;Le catalan, entre linguistique et politique;2015-03-02 06:33:46;2015-02-16 10:58:06;#Henri Boyer;#Histoire #Politique et société #Europe #Langues & Normes;Marcello Vitali-Rosati;;
ph1;2015;;1133;5;58;58;1137;Prendre langue avec l’Étranger. La traduction : un modèle pour l’herméneutique juridique ?;2015-03-02 06:32:40;2015-02-16 10:54:36;#Fabien Girard;#Arts et lettres #Philosophie #Politique et société #Langues & Normes;Marcello Vitali-Rosati;;
ph1;2015;;1133;6;58;58;1138;La revitalisation des langues amérindiennes en Amérique latine;2015-03-02 06:27:06;2015-02-17 19:05:22;#Sabine Lavorel;#Arts et lettres #Politique et société #Langues & Normes;Marcello Vitali-Rosati;;
ph1;2015;;1133;7;58;58;1139;Plurilinguisme, traduction et droit international des peuples autochtones: en quête de reconnaissance;2015-03-02 06:37:41;2015-02-23 08:37:40;#Albane Geslin;#Histoire #Politique et société #Langues & Normes;Marcello Vitali-Rosati;;
;2015;;1133;8;76;76;1140;De la domination linguistique : diagnostic, thérapie et enjeux. A propos de l’ouvrage de Romain Colonna : Les Paradoxes de la domination linguistique;2015-03-02 06:39:53;2015-02-16 10:13:05;#François Viangalli;#Arts et lettres #Histoire #Politique et société #Multilinguisme #Langues & Normes;Marcello Vitali-Rosati;;
;2015;;1133;9;76;76;1141;De la linguistique à la politique: les langues et le droit international. À propos de l’ouvrage d’Alexandre Duchêne : Ideologies across Nations;2015-03-02 06:39:03;2015-02-16 10:28:03;#François Viangalli;#Arts et lettres #Histoire #Politique et société #Langues & Normes;Marcello Vitali-Rosati;;
ph1;2015;;;1;58;58;1124;Penser le codéveloppement : la dynamique franco-malienne;2015-01-22 17:41:33;2015-01-20 09:58:53;#Danielle Kadje;#focus #Politique et société #Afrique #France;Marcello Vitali-Rosati;;
;2015;;;2;114;58;1130;Institutionnalisation du vide, vide des institutions : l'art du « ready-made » à l'ère démocratique;2015-01-26 20:31:07;2015-01-28 07:13:34;#Jean-Yves Heurtebise;#focus #Arts et lettres #Philosophie #Politique et société #Europe #essais;Marcello Vitali-Rosati;;
ph1;2015;;;3;58;58;1110;Expérience et normativité : penser les modalités éducatives des projets artistiques à partir de John Dewey;2015-02-03 08:15:53;2015-02-07 07:39:07;#Sylvain Fabre;#focus #Arts et lettres #Philosophie #Politique et société #États-Unis #Peinture;Marcello Vitali-Rosati;;
ph1;2015;;;4;58;58;1131;Philosophie et histoire : Dialectique de l'universel et du particulier;2015-02-09 10:41:28;2015-02-09 10:02:16;#Joseph Ndzomo-Molé;#focus #Histoire #Philosophie #Politique et société;Marcello Vitali-Rosati;;
ph1;2015;;;5;58;58;1132;La problématique de la gouvernance moderne dans la perspective d'un contrat international;2015-02-16 05:54:33;2015-02-16 05:47:39;#Joseph Ndzomo-Molé;#focus #Philosophie #Politique et société #Afrique #Kant #Rousseau;Marcello Vitali-Rosati;;
;2015;;;6;58;58;1149;XXXX;2015-03-18 13:30:29;2015-08-05 10:06:57;# catherine;;Marcello Vitali-Rosati;;
ph1;2015;;;7;58;58;1169;Traduire un au-delà en un déjà-là: les ressorts charismatiques de la voix politologique de Jacques Rancière;2015-11-15 12:55:33;2015-11-21 13:14:32;#Simon Labrecque;#focus #Philosophie #Politique et société;Marcello Vitali-Rosati;;
ph1;2015;;;8;114;58;1172;Nos leaders sauront-ils penser à l'échelle de la civilisation-monde ?;2015-11-25 20:25:47;2015-11-25 20:24:32;#Niels Planel;#focus #Politique et société #France #essais;Marcello Vitali-Rosati;;
ph1;2015;;;9;114;58;1173;Safety check : réseaux numériques et sentiment de sécurité;2015-11-30 14:14:31;2015-11-30 14:05:34;#Peppe Cavallari;#focus #Monde numérique #Philosophie #Politique et société #France #essais;Marcello Vitali-Rosati;;
ph1;2015;;;10;114;58;1174;Safety Check : social network et sentimento di sicurezza;2015-11-30 19:06:21;2015-11-30 19:04:34;#Peppe Cavallari;#focus #Monde numérique #Philosophie #Politique et société #France #essais;Marcello Vitali-Rosati;;
;2015;;;11;114;114;1125;"""Nous sommes Charlie""";2015-01-08 07:20:17;2015-01-08 07:36:16;# Sens Public;#Politique et société #Édition, presse et médias;Marcello Vitali-Rosati;;
;2015;;;12;114;114;1126;"""Nous sommes Charlie""";2015-01-10 17:42:50;2015-01-10 10:12:12;# Sens Public;#focus #Politique et société #Édition, presse et médias #Mouvement social;Marcello Vitali-Rosati;;
;2015;;;13;114;114;1127;Génération « Nine Eleven »;2015-01-11 16:42:39;2015-01-12 12:50:09;#Niels Planel;#focus #Politique et société #Moyen Orient #États-Unis #Relations internationales #Guerre et conflit;Marcello Vitali-Rosati;;
;2015;;;14;114;114;1128;"""Nous sommes Charlie""";2015-01-13 09:36:34;2015-01-13 09:28:22;# Sens Public;#Politique et société #Édition, presse et médias #Mouvement social;Marcello Vitali-Rosati;;
;2015;;;15;114;114;1129;One Cheer For Obama;2015-01-25 05:39:23;2015-01-25 05:34:45;#George Blecher;#Politique et société #Milieu politique;Marcello Vitali-Rosati;;
;2015;;;16;114;114;1142;Pourquoi le Medef veut-il la disparition des CHSCT ?;2015-02-17 18:37:12;2015-02-17 18:22:46;#Gérard Doublet;#focus #Politique et société;Marcello Vitali-Rosati;;
;2015;;;17;114;114;1146;American Sniper, ou le refus de la répétition;2015-02-24 19:05:49;2015-02-25 06:15:54;#Jean-Pierre Zarader;#focus #Arts et lettres #Cinéma #Video et son;Marcello Vitali-Rosati;;
;2015;;;18;114;114;1147;Lignes rouges. Les démocrates désarmés face au Kremlin en Russie et en Ukraine;2015-03-02 07:27:43;2015-03-02 11:17:21;#Gérard Wormser;#focus #Politique et société;Marcello Vitali-Rosati;;
;2015;;;19;114;114;1151;Écrire – Pour ne pas conquérir le droit d'écrire;2015-04-01 10:59:40;2015-04-02 10:44:20;#Jean-Michel Théroux;;Marcello Vitali-Rosati;;
;2015;;;20;114;114;1156;Le pont et le tunnel : réflexions sur la Bosnie, l'ex-Yougoslavie, Andrić & Kusturica;2015-05-08 08:15:52;2015-05-08 08:05:48;#Emmanuel Ruben;#focus #Politique et société #Europe #Peinture;Marcello Vitali-Rosati;;
;2015;;;21;114;114;1157;Bienvenue au pays de LA frontière !;2015-05-11 13:50:16;2015-05-07 17:06:42;#Emmanuel Ruben;;Marcello Vitali-Rosati;;
;2015;;;22;114;114;1160;Réflexions sous le vieux plafond de verre et au-delà;2015-09-04 08:21:47;2015-11-11 16:22:56;#Carole Dely;#focus #Genres #Beauvoir (de), Simone #Philosophie #Politique et société #Minorités;Marcello Vitali-Rosati;;
;2015;;;23;114;114;1161;À l'école de l'économie sociale. Sur le développement des entreprises récupérées en Argentine ;2015-09-11 08:28:03;2015-09-08 16:40:25;#Claudio Tognonato;#focus #Amérique latine #Politique et société;Marcello Vitali-Rosati;;
;2015;;;24;114;114;1163;Par-delà le repli ou le refuge, l'urgence d'un cosmopolitisme européen;2015-09-15 13:25:47;2015-10-20 08:31:47;#Gérard Wormser;#focus #Histoire #Politique et société #Moyen Orient;Marcello Vitali-Rosati;;
ph1;2015;;;25;114;114;1165;Beyond withdrawal and asylum – an urgent call  for European Cosmopolitism;2015-10-20 08:28:51;2015-10-20 08:27:43;#Gérard Wormser;#focus #Histoire #Politique et société #Moyen Orient;Marcello Vitali-Rosati;;
ph1;2015;;;26;114;114;1170;De l'événement à la convivance;2015-11-18 18:49:10;2015-11-18 18:45:44;#Gérard Wormser;#focus #Politique et société #Europe;Marcello Vitali-Rosati;;
ph1;2015;;;27;114;114;1171;Living Together Among the Events;2015-11-23 21:29:56;2015-11-23 21:28:15;#Gérard Wormser;#focus #Philosophie #Politique et société #Sartre, Jean-Paul #Europe;Marcello Vitali-Rosati;;archiveErudit
;2015;;;28;113;113;1158;À propos du Chili et de l'évolution du roman. Entretien avec Roberto Gac;2015-06-04 07:43:46;2015-06-05 17:31:55;#David Wallace;#focus #Arts et lettres #Histoire #Roman;Marcello Vitali-Rosati;;
;2015;;;29;60;60;1155;Maths;2015-05-04 09:32:23;2015-05-07 08:08:18;#Andrew Sutcliffe;#focuscreation;Marcello Vitali-Rosati;;
;2015;;;30;76;76;1153;Les MOOC tutorés, vers une articulation généralisée entre présentielle et en ligne ?;2015-04-15 22:45:06;2015-04-15 22:36:40;#Rémy Besson;#focus #MOOC;Marcello Vitali-Rosati;;
;2015;;;31;76;76;1154;Faut-il être fou pour être un homme juste ?;2015-04-21 12:07:05;2016-03-27 19:34:58;#Stéphane Corcuff;#focus;Marcello Vitali-Rosati;;
;2015;;;32;76;76;1159;Précis de photographie à l'usage des sociologues de Sylvain Maresca et Michaël Meyer;2015-07-24 14:15:20;2015-07-24 14:09:41;#Rémy Besson;#focus #Monde numérique #Arts et lettres #Politique et société #Photographie;Marcello Vitali-Rosati;;
;2015;;;33;76;76;1162;Un autre souffle au monde, de Niels Planel;2015-09-17 06:25:55;2015-09-16 15:43:12;#Gérard Wormser;#focus;Marcello Vitali-Rosati;;
ph1;2015;;;34;76;76;1166;L'importance d'un avertissement;2015-10-25 15:45:16;2015-10-29 11:54:10;#Peppe Cavallari;#focus #Monde numérique #Philosophie #Technologies #Internet;Marcello Vitali-Rosati;;
ph1;2015;;;35;76;76;1167;Une lecture de Riflessione e trascendenza. Itinerari a partire da Levinas (de Marcello Vitali Rosati);2015-11-02 06:52:22;2015-11-02 06:51:18;#Roberto Gac;#focus #Philosophie #Levinas, Emmanuel;Marcello Vitali-Rosati;;
ph1;2015;;;36;76;76;1168;À quoi rêvent les algorithmes ? Le dernier ouvrage de Dominique Cardon;2015-11-09 09:57:09;2015-11-09 09:52:32;#Peppe Cavallari;#focus #Monde numérique #Philosophie #Politique et société #Algorithmes;Marcello Vitali-Rosati;;
md-r;2016;;1198;1;58;58;1198;;2016-07-21 00:00:00;;;;;;
md-r+spip;2016;;1198;2;58;58;1192;Les ordres du monde : enjeux des systèmes d’indexation des bibliothèques numériques ;2016-05-07 17:28:30;2016-05-07 17:07:17;#Ariane Mayer;#Monde numérique #Arts et lettres #Europe #Internet;Marcello Vitali-Rosati;;md
md-r;2016;;1198;3;58;58;1200;;2016-07-21 00:00:00;;;;;;
md-r;2016;;1198;4;58;58;1199;;2016-07-21 00:00:00;;;;;;
md-r;2016;;1198;5;58;58;1203;;2016-07-21 00:00:00;;;;;;
md-r;2016;;1198;6;58;58;1204;;2016-07-21 00:00:00;;;;;;
md-r;2016;;1198;7;58;58;1205;;2016-07-21 00:00:00;;;;;;
md-r;2016;;1210;1;58;58;1210;;2016-10-14 00:00:00;;;;;;
md-r;2016;;1210;2;58;58;1211;;2016-10-14 00:00:00;;;;;;
md-r;2016;;1210;3;58;58;1212;;2016-10-14 00:00:00;;;;;;
md-r;2016;;1210;4;58;58;1215;;2016-10-14 00:00:00;;;;;;
md-r;2016;;1210;5;58;58;1214;;2016-10-14 00:00:00;;;;;;
md-r;2016;;1228;1;58;58;1228;;2016-12-22 00:00:00;;;;;;
md-r;2016;;1228;2;58;58;1225;;2016-12-22 00:00:00;;;;;;
md-r;2016;;1228;3;58;58;1230;;2016-12-22 00:00:00;;;;;;
md-r;2016;;1228;4;58;58;1227;;2016-12-22 00:00:00;;;;;;
md-r;2016;;1228;5;58;58;1223;;2016-12-22 00:00:00;;;;;;
md-r;2016;;1228;6;58;58;1224;;2016-12-22 00:00:00;;;;;;
ph1;2016;;;1;58;58;1059;What is editorialization?;2016-01-04 08:04:49;2016-02-22 11:44:16;#Marcello Vitali Rosati;#focus #Monde numérique #Espace public #Édition, presse et médias #Technologies #Internet;Marcello Vitali-Rosati;;
ph1;2016;;;2;58;58;1175;Hyperwriting, a multiscale writing with the method of loci;2016-01-19 08:28:42;2016-01-19 08:26:42;#Idriss Aberkane;#focus #Monde numérique;Marcello Vitali-Rosati;;
